zip_code,centile,superzip,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
632010,93.58767,0,Abdullapuram,Vellore,Vellore,13.0318,79.2586,455,65,77,6,125,154,28,M
632011,93.58138,0,TB Sanatorium,Vellore,Vellore,13.0318,79.2586,803,24,56,599,44,73,7,F
632012,93.55715,0,Saidapet (Vellore),Vellore,Vellore,13.0318,79.2586,803,24,56,599,44,73,7,F
632013,93.5358,0,Karugambathur,Vellore,Vlr,13.0318,79.2586,803,24,56,599,44,73,7,F
632014,93.50919,0,Bramhapuram,Vellore,Katpadi,13.0318,79.2586,803,24,56,599,44,73,7,F
632055,93.49819,0,Ariyur (Vellore),Vellore,Vellore,12.6976,79.5709,803,24,56,599,44,73,7,F
632057,93.48547,0,Munjurpattu,Vellore,Vellore,12.8123,79.0104,803,24,56,599,44,73,7,F
632058,93.48299,0,Pennathur,Vellore,Vellore,12.8123,79.0104,455,65,77,6,125,154,28,M
632059,93.47799,0,TEL,Vellore,Vellore,12.6976,79.5709,455,65,77,6,125,154,28,M
632101,93.45309,0,Unai,Vellore,Vlr,12.8805,78.9749,455,65,77,6,125,154,28,M
632102,93.36772,0,Kaniyambadi,Vellore,Vellore,12.8118,79.134,803,24,56,599,44,73,7,F
632103,93.33204,0,Serpadi,Vellore,Vlrq,12.7537,78.893,803,24,56,599,44,73,7,F
632104,93.26614,0,Kothamangalam,Vellore,Vlr,12.8123,79.0104,455,65,77,6,125,154,28,M
632105,93.22797,0,Budur,Vellore,Vlr,12.9543,78.9367,455,65,77,6,125,154,28,M
632106,93.18935,0,Serkadu,Vellore,Vlr,13.017,79.2101,803,24,56,599,44,73,7,F
632107,93.14919,0,Ramanayanikuppam,Vellore,Vellore,12.7829,78.8571,803,24,56,599,44,73,7,F
632113,93.06587,0,Veppampattu,Vellore,Vellore,12.8123,79.0104,455,65,77,6,125,154,28,M
632114,93.00273,0,Poigai,Vellore,Vlr,12.8123,79.0104,455,65,77,6,125,154,28,M
632115,92.97241,0,Thiruvalluvar University,Vellore,Katpadi,12.8435,79.7691,803,24,56,599,44,73,7,F
632201,92.96105,0,Kilvayathinankuppam,Vellore,Katpadi,12.9351,79.1865,803,24,56,599,44,73,7,F
632202,92.94456,0,Kalambattu,Vellore,Vlr,13.0106,79.0425,803,24,56,599,44,73,7,F
632203,92.87821,0,Melmankuppam,Vellore,Katpadi,12.9351,79.1865,455,65,77,6,125,154,28,M
632204,92.86258,0,Vaduganthangal,Vellore,Vellore,12.9351,79.1865,455,65,77,6,125,154,28,M
632209,92.8267,0,Palayakrishnapuram,Vellore,Katpadi,12.9617,78.969,803,24,56,599,44,73,7,F
632311,92.78249,0,Vallam Kannamangalam,Vellore,Arni,12.7255,79.1359,455,65,77,6,125,154,28,M
632312,92.77425,0,Kilarasampattu,Vellore,Vellore,12.6456,79.2809,455,65,77,6,125,154,28,M
632318,92.7578,0,Melapudupakkam,Vellore,Arcot,12.679,79.3972,455,65,77,6,125,154,28,M
632319,92.7325,0,Kammavanpettai,Vellore,Vellore,12.7732,79.1842,455,65,77,6,125,154,28,M
632401,92.71415,0,Navalpur,Vellore,Walajapet,12.934,79.335,455,65,77,6,125,154,28,M
632403,92.67536,0,Ranipet Industrial Estate,Vellore,Walajapet,12.9474,79.317,803,24,56,599,44,73,7,F
632404,92.67155,0,Vanapadi,Vellore,Walajapet,12.9622,79.3284,803,24,56,599,44,73,7,F
632405,92.6426,0,Mukundarayapuram,Vellore,Walajapet,12.9707,79.3116,803,24,56,599,44,73,7,F
632406,92.6312,0,Bhel Ranipet,Vellore,Walajapet,12.9474,79.317,803,24,56,599,44,73,7,F
632501,92.6244,0,Thalangai,Vellore,Walajapet,12.9952,79.4246,803,24,56,599,44,73,7,F
632502,92.54932,0,Meleri,Vellore,Arakonam,13.0234,79.5678,455,65,77,6,125,154,28,M
632503,92.47969,0,Arcot,Vellore,Arcot,12.9057,79.319,803,24,56,599,44,73,7,F
632504,92.39767,0,Damarapakkam,Vellore,Arcot,12.7612,79.3087,455,65,77,6,125,154,28,M
632505,92.37743,0,Ayal,Vellore,Arakkonam,13.0462,79.4617,455,65,77,6,125,154,28,M
632506,92.33307,0,Mecheri,Vellore,Arcot,12.8123,79.0104,803,24,56,599,44,73,7,F
632507,92.21984,0,Venkatapuram,Vellore,Arcot,13.0269,79.2555,455,65,77,6,125,154,28,M
632508,92.18819,0,Sumaithangi,Vellore,Walajapet,12.9032,79.44,455,65,77,6,125,154,28,M
632509,92.13863,0,Kilvisharam,Vellore,Walajapet,12.9143,79.2854,803,24,56,599,44,73,7,F
632510,92.11075,0,Gudalur,Vellore,Arakonam,13.0896,79.5155,803,24,56,599,44,73,7,F
632511,92.07648,0,Esayanur,Vellore,Arcot,12.8602,79.4489,455,65,77,6,125,154,28,M
632512,92.04617,0,Nambarai,Vellore,Arcot,12.8171,79.2916,455,65,77,6,125,154,28,M
632513,91.98346,0,Vannivedu,Vellore,Walajapet,12.9173,79.353,803,24,56,599,44,73,7,F
632514,91.95201,0,Vasur,Vellore,Katpadi,13.0843,79.2803,803,24,56,599,44,73,7,F
632515,91.91769,0,Tiruvalam,Vellore,Walajapet,12.9825,79.2661,455,65,77,6,125,154,28,M
632516,91.88893,0,Mahimandalam,Vellore,Katpadi,13.0718,79.2264,455,65,77,6,125,154,28,M
632517,91.86279,0,Melakuppam,Vellore,Walajapet,12.8123,79.0104,803,24,56,599,44,73,7,F
632518,91.81911,0,Vembi,Vellore,Arcot,12.7334,79.4091,803,24,56,599,44,73,7,F
632519,91.80556,0,Sembarayanallur,Vellore,Walajapet,12.9865,79.2505,803,24,56,599,44,73,7,F
632520,91.784,0,Veppalai,Vellore,Katpadi,13.0438,79.2828,455,65,77,6,125,154,28,M
632521,91.75298,0,Sattur,Vellore,Arcot,12.8123,79.0104,455,65,77,6,125,154,28,M
632531,91.73677,0,Sirukarumbur,Vellore,Arakkonam,12.8919,79.4906,455,65,77,6,125,154,28,M
632601,91.70824,0,Modikuppam,Vellore,Gudiyattam,12.8123,79.0104,803,24,56,599,44,73,7,F
632602,91.65658,0,Gudiyattam H.O,Vellore,Gudiyattam,12.8417,78.8582,803,24,56,599,44,73,7,F
632603,91.63461,0,Paradarami,Vellore,Gudiyattam,12.7948,79.3166,455,65,77,6,125,154,28,M
632604,91.61034,0,Agraharam,Vellore,Gudiyattam,12.8449,78.8909,455,65,77,6,125,154,28,M
635601,91.59256,0,Asiriyar Nagar,Vellore,Tirupathur,12.4453,78.6146,455,65,77,6,125,154,28,M
635602,91.55374,0,Kadirimangalam,Vellore,Tirupattur,12.4951,78.5287,803,24,56,599,44,73,7,F
635651,91.46723,0,Chandrapuram,Vellore,Tirupattur,12.502,78.5,455,65,77,6,125,154,28,M
635652,91.39788,0,Nayakkanur,Vellore,Tirupattur,12.3962,78.5664,455,65,77,6,125,154,28,M
635653,91.37044,0,Selandampalli,Vellore,Tirupathur,12.4845,78.609,803,24,56,599,44,73,7,F
635654,91.29662,0,Sundarampalli,Vellore,Tirupattur,12.4066,78.4546,455,65,77,6,125,154,28,M
635655,91.27267,0,Perumpalli,Vellore,Tirupathur,12.8123,79.0104,455,65,77,6,125,154,28,M
635701,91.17158,0,Peddur,Vellore,Vaniyambadi,12.6272,78.7544,455,65,77,6,125,154,28,M
635702,91.13638,0,Andiappanur,Vellore,Tirupattur,12.5263,78.676,455,65,77,6,125,154,28,M
635703,91.11682,0,Athipet,Vellore,Tirupathur,12.5661,78.9058,803,24,56,599,44,73,7,F
635710,91.11292,0,Marimanikuppam,Vellore,Tirupattur,12.5668,78.708,803,24,56,599,44,73,7,F
635751,91.09817,0,Vaniyambadi,Vellore,Tirupattur,12.6816,78.6201,803,24,56,599,44,73,7,F
635752,90.97049,0,Vallipattu,Vellore,Vaniyambadi,12.6435,78.6504,455,65,77,6,125,154,28,M
635754,90.93956,0,Vadacheri,Vellore,Vaniyambadi,12.8123,79.0104,455,65,77,6,125,154,28,M
635801,90.9149,0,Ramanaickenpettai,Vellore,Tirupattur,12.6645,78.55,455,65,77,6,125,154,28,M
635802,90.83523,0,Somalapuram,Vellore,Vaniyambadi,12.509,78.609,803,24,56,599,44,73,7,F
635803,90.78536,0,Veppur,Vellore,Gudiyattam,12.9273,78.9214,455,65,77,6,125,154,28,M
635804,90.74825,0,Madanur,Vellore,Vaniyambadi,12.8755,78.8481,803,24,56,599,44,73,7,F
635805,90.68487,0,Pallalakuppam,Vellore,Gudiyattam,12.8879,78.7629,803,24,56,599,44,73,7,F
635806,90.66019,0,Gudanagaram,Vellore,Gudiyattam,12.9098,78.8734,455,65,77,6,125,154,28,M
635807,90.60749,0,Minnur,Vellore,Vaniyambadi,12.7362,78.6739,455,65,77,6,125,154,28,M
635808,90.58527,0,Oomerabad,Vellore,Gudiyatham,12.8415,78.7093,803,24,56,599,44,73,7,F
635809,90.57568,0,Pallikonda,Vellore,Katpadi,12.9052,78.9427,803,24,56,599,44,73,7,F
635810,90.53888,0,Morasapalli,Vellore,Gudiyattam,12.9428,78.7938,803,24,56,599,44,73,7,F
635811,90.47002,0,Venkatasamudram,Vellore,Gudiyattam,13.0087,79.0271,455,65,77,6,125,154,28,M
635812,90.40753,0,Vengili,Vellore,Vaniyambadi,12.8492,78.8007,803,24,56,599,44,73,7,F
635813,90.39428,0,Sembedu,Vellore,Gudiyattam,12.8031,79.383,803,24,56,599,44,73,7,F
635814,90.34101,0,Alankuppam,Vellore,Vaniyambadi,12.8123,79.0104,803,24,56,599,44,73,7,F
635815,90.32683,0,Athurkuppam,Vellore,Tirupattur,12.8247,78.9121,803,24,56,599,44,73,7,F
635851,90.30611,0,Tiriyalam,Vellore,Tirupattur,12.5639,78.5394,455,65,77,6,125,154,28,M
635852,90.2518,0,Natrampalli,Vellore,Tirupathur,12.8123,79.0104,455,65,77,6,125,154,28,M
635853,90.2111,0,Elagiri,Vellore,Tirupattur,12.8123,79.0104,455,65,77,6,125,154,28,M
635854,90.18726,0,Bandarapalli,Vellore,Tirupattur,12.8123,79.0104,803,24,56,599,44,73,7,F
635901,90.16191,0,East Badanavadi,Vellore,Tirupathur,12.5887,78.5866,803,24,56,599,44,73,7,F
604401,90.10203,0,Perumbalai,Tiruvannamalai,Cheyyar,12.4311,79.1677,305,6,26,188,33,45,7,F
604402,90.06632,0,Sumangali,Tiruvannamalai,Cheyyar,12.7506,79.5657,305,6,26,188,33,45,7,F
604403,90.03346,0,Irumbedu,Tiruvannamalai,Vandavasi,12.5592,79.7061,266,39,53,9,55,88,22,M
604404,89.97301,0,Kovilur,Tiruvannamalai,Vandavasi,12.5843,79.5198,266,39,53,9,55,88,22,M
604405,89.92238,0,Nelliyankulam,Tiruvannamalai,Vandavasi,12.429,79.6466,305,6,26,188,33,45,7,F
604406,89.87453,0,Embalam,Tiruvannamalai,Vandavasi,12.4325,79.5843,305,6,26,188,33,45,7,F
604408,89.65134,0,Kilvillivalam,Tiruvannamalai,Vandavasi,12.4405,79.6231,305,6,26,188,33,45,7,F
604409,89.5116,0,Parasur,Tiruvannamalai,Cheyyar,12.6418,79.4854,305,6,26,188,33,45,7,F
604410,89.45965,0,Vembakkam,Tiruvannamalai,Cheyyar,12.7863,79.594,305,6,26,188,33,45,7,F
604501,89.41251,0,Vedal,Tiruvannamalai,Vandavasi,12.3757,79.4746,266,39,53,9,55,88,22,M
604502,89.32747,0,Kandavaratti,Tiruvannamalai,Vandavasi,12.4756,79.5067,266,39,53,9,55,88,22,M
604503,89.27705,0,Injimedu,Tiruvannamalai,Vandavasi,12.5456,79.4234,305,6,26,188,33,45,7,F
604504,89.23235,0,Melsishamangalam,Tiruvannamalai,Cheyyar,12.6342,79.3462,305,6,26,188,33,45,7,F
604601,89.1644,0,Rayampettai,Tiruvannamalai,Tvamalai,12.216,79.2322,266,39,53,9,55,88,22,M
605702,89.11232,0,Moongilthuraipattu,Tiruvannamalai,Tiruvannamalai,12.4311,79.1677,305,6,26,188,33,45,7,F
606601,89.10538,0,Tiruvannamalai H.O,Tiruvannamalai,Tiruvannamalai,12.2607,79.0515,305,6,26,188,33,45,7,F
606603,89.06171,0,Thenmathur,Tiruvannamalai,Tiruvannamalai,12.2607,79.0515,305,6,26,188,33,45,7,F
606604,89.02699,0,Adaiyur,Tiruvannamalai,Tiruvannamalai,12.2653,79.0465,266,39,53,9,55,88,22,M
606611,88.97073,0,Kanalapadi,Tiruvannamalai,Tiruvannamalai,12.2847,79.1599,266,39,53,9,55,88,22,M
606701,88.90926,0,Chengam,Tiruvannamalai,Chengam,12.3089,78.7914,305,6,26,188,33,45,7,F
606702,88.85427,0,Kanji,Tiruvannamalai,Chengam,12.2629,78.9215,305,6,26,188,33,45,7,F
606703,88.82822,0,Melpallipattu,Tiruvannamalai,Chengam,12.2644,78.7397,266,39,53,9,55,88,22,M
606704,88.76881,0,Eraiyur,Tiruvannamalai,Chengam,12.6663,79.471,266,39,53,9,55,88,22,M
606705,88.73895,0,Kilkuppam,Tiruvannamalai,Polur,12.4311,79.1677,305,6,26,188,33,45,7,F
606706,88.71115,0,Kolundampattu,Tiruvannamalai,Chengam,12.2185,78.9039,266,39,53,9,55,88,22,M
606707,88.70048,0,Radhapuram,Tiruvannamalai,Chengam,12.4311,79.1677,266,39,53,9,55,88,22,M
606708,88.64048,0,Rayandapuram,Tiruvannamalai,Chengam,12.0914,78.9326,305,6,26,188,33,45,7,F
606709,88.54821,0,Arattavadi,Tiruvannamalai,Chengam,12.2335,78.8001,305,6,26,188,33,45,7,F
606710,88.49903,0,Kilaiyur,Tiruvannamalai,Chengam,12.7112,79.3144,266,39,53,9,55,88,22,M
606751,88.45631,0,Kappalur,Tiruvannamalai,Polur,12.4545,79.0987,305,6,26,188,33,45,7,F
606752,88.40303,0,Mangalam (Tiruvannamalai),Tiruvannamalai,Polur,12.4261,79.3137,305,6,26,188,33,45,7,F
606753,88.33329,0,Meyyur,Tiruvannamalai,Tiruvannamalai,12.1726,79.0325,266,39,53,9,55,88,22,M
606754,88.27869,0,Kallayee Sorathur,Tiruvannamalai,Vandavasi,12.1105,79.2411,266,39,53,9,55,88,22,M
606755,88.24631,0,Rajapalayam,Tiruvannamalai,Tiruvnamalai,12.4311,79.1677,305,6,26,188,33,45,7,F
606801,88.17078,0,Chettupattu Polur,Tiruvannamalai,Vandavasi,12.4683,79.3534,305,6,26,188,33,45,7,F
606802,88.14548,0,Nayudumangalam,Tiruvannamalai,Tiruvannamalai,12.3812,79.0888,266,39,53,9,55,88,22,M
606803,88.06226,0,Sengunam,Tiruvannamalai,Polur,12.5514,79.1418,266,39,53,9,55,88,22,M
606804,87.96155,0,Isukkalikatteri,Tiruvannamalai,Tiruvannamalai,12.112,79.1733,305,6,26,188,33,45,7,F
606805,87.90968,0,Kolakkaravadi,Tiruvannamalai,Tiruvannamalai,12.3332,79.0476,266,39,53,9,55,88,22,M
606806,87.88425,0,Su Valavetti,Tiruvannamalai,Tiruvannamalai,12.0669,79.1198,266,39,53,9,55,88,22,M
606807,87.82951,0,Melathangal,Tiruvannamalai,Vandavasi,12.4311,79.1677,305,6,26,188,33,45,7,F
606808,87.80272,0,Kattampoondi,Tiruvannamalai,Thandrampattu,12.1235,79.0786,305,6,26,188,33,45,7,F
606811,87.75726,0,Devanur,Tiruvannamalai,"",12.0336,79.0909,305,6,26,188,33,45,7,F
606901,87.68903,0,Adamangalam,Tiruvannamalai,Polur,12.4311,79.1677,266,39,53,9,55,88,22,M
606902,87.6405,0,Nambedu,Tiruvannamalai,Arni,12.5567,79.4696,266,39,53,9,55,88,22,M
606903,87.58149,0,Kamakkur,Tiruvannamalai,Polur,12.6754,79.2328,305,6,26,188,33,45,7,F
606904,87.52917,0,Padagam,Tiruvannamalai,Polur,12.4257,79.1912,266,39,53,9,55,88,22,M
606905,87.50269,0,Arjunapuram,Tiruvannamalai,Polur,12.4311,79.1677,305,6,26,188,33,45,7,F
606906,87.44163,0,Siruvallur,Tiruvannamalai,Polur,12.4632,79.0202,305,6,26,188,33,45,7,F
606907,87.41837,0,Kelur,Tiruvannamalai,Polur,12.5975,79.1457,266,39,53,9,55,88,22,M
606908,87.36766,0,Kadaladi (Tiruvannamalai),Tiruvannamalai,Polur,12.4042,78.965,266,39,53,9,55,88,22,M
631701,87.34856,0,Ukkal,Tiruvannamalai,Cheyyar,12.6774,79.6835,266,39,53,9,55,88,22,M
631702,87.31206,0,Menalur,Tiruvannamalai,Cheyyar,12.7078,79.7812,266,39,53,9,55,88,22,M
632301,87.27264,0,Arni Fort,Tiruvannamalai,Arani,12.6349,79.3112,305,6,26,188,33,45,7,F
632313,87.2248,0,Narayanamangalam,Tiruvannamalai,Vandavasi,12.5618,79.3729,266,39,53,9,55,88,22,M
632314,87.20645,0,Ariyapadi,Tiruvannamalai,Arni,12.7137,79.2258,266,39,53,9,55,88,22,M
632315,87.15945,0,Onnupuram,Tiruvannamalai,Arni,12.7212,79.181,266,39,53,9,55,88,22,M
632316,87.11797,0,Nesal,Tiruvannamalai,Arni,12.6275,79.3079,305,6,26,188,33,45,7,F
632317,87.0731,0,Meyyur,Tiruvannamalai,Arni,12.1726,79.0325,305,6,26,188,33,45,7,F
632326,86.97473,0,Thatchur,Tiruvannamalai,Polur,12.4311,79.1677,266,39,53,9,55,88,22,M
604001,86.7723,0,Kaveripakkam,Villupuram,Tindivanam,12.2272,79.6529,474,18,77,260,43,68,8,F
604101,86.72343,0,Andapattu,Villupuram,Tindivanam,11.9734,79.2921,474,18,77,260,43,68,8,F
604102,86.6755,0,Omandur,Villupuram,Tindivanam,12.1629,79.6938,474,18,77,260,43,68,8,F
604151,86.64095,0,Nayambadi,Villupuram,Tindivanam,11.9734,79.2921,392,60,81,7,82,135,27,M
604152,86.59064,0,Thadagam,Villupuram,Tindivanam,12.1697,79.4496,392,60,81,7,82,135,27,M
604153,86.57894,0,Semmedu,Villupuram,Tindivanam,12.04,79.4091,392,60,81,7,82,135,27,M
604154,86.55669,0,Olagapuram,Villupuram,Tindivanam,12.1632,79.7719,474,18,77,260,43,68,8,F
604201,86.50883,0,Kappalampadi,Villupuram,Tindivanam,12.3735,79.2673,474,18,77,260,43,68,8,F
604202,86.448,0,Gingee,Villupuram,Gingee,12.2528,79.4173,392,60,81,7,82,135,27,M
604203,86.41436,0,Melolakkur,Villupuram,Tindivanam,12.3387,79.4888,392,60,81,7,82,135,27,M
604204,86.36824,0,Eyyal,Villupuram,Tindvanam,12.4068,79.3262,474,18,77,260,43,68,8,F
604205,86.29598,0,Thaiyur,Villupuram,Tindivanam,11.9734,79.2921,392,60,81,7,82,135,27,M
604206,86.23654,0,Tivanur,Villupuram,Gingee,12.2545,79.5523,474,18,77,260,43,68,8,F
604207,86.18032,0,Kodiyam,Villupuram,Tindivanam,12.3195,79.6317,392,60,81,7,82,135,27,M
604208,86.10466,0,Devanur,Villupuram,Tindivanam,12.3646,79.3856,474,18,77,260,43,68,8,F
604210,86.03902,0,Kadali,Villupuram,Tindivanam,12.3062,79.3961,392,60,81,7,82,135,27,M
604301,85.9989,0,Alankuppam,Villupuram,Tindivanam,12.1981,79.81,392,60,81,7,82,135,27,M
604302,85.94263,0,Karnavur,Villupuram,Tindivanam,11.9734,79.2921,392,60,81,7,82,135,27,M
604303,85.85705,0,Markanum,Villupuram,Tindivanam,12.1921,79.9419,392,60,81,7,82,135,27,M
604304,85.83591,0,Perumbakkam,Villupuram,Tindivanam,12.0951,79.6577,392,60,81,7,82,135,27,M
604305,85.78179,0,Nallathur,Villupuram,Tindvanam,12.3063,79.7409,474,18,77,260,43,68,8,F
604306,85.76504,0,Vengandur,Villupuram,Tindivanam,12.2156,79.5529,474,18,77,260,43,68,8,F
604307,85.73346,0,Endiyur,Villupuram,Tindivanam,12.2111,79.6941,392,60,81,7,82,135,27,M
605014,85.67101,0,Kaluperumbakkam,Villupuram,Vanur,11.8768,79.8107,474,18,77,260,43,68,8,F
605101,85.65598,0,Auroville,Villupuram,Vanur,12.0055,79.8089,474,18,77,260,43,68,8,F
605102,85.64912,0,Pallithennal,Villupuram,Villupuram,11.9162,79.6853,474,18,77,260,43,68,8,F
605103,85.62067,0,Poyyapakkam,Villupuram,Villupuram,11.9552,79.5297,474,18,77,260,43,68,8,F
605105,85.56815,0,Mokshakulam,Villupuram,Villupuram,11.8703,79.5829,392,60,81,7,82,135,27,M
605106,85.54512,0,Viranam,Villupuram,Villupuram,11.8442,79.6515,474,18,77,260,43,68,8,F
605107,85.52809,0,Kumulam,Villupuram,Villupuram,11.9531,79.6224,474,18,77,260,43,68,8,F
605108,85.49969,0,Kumarakuppam,Villupuram,Villupuram,11.9242,79.5789,474,18,77,260,43,68,8,F
605109,85.45173,0,Vanur,Villupuram,Vanur,12.0279,79.7328,392,60,81,7,82,135,27,M
605110,85.40788,0,Kilinjikuppam,Villupuram,Vanur,11.9036,79.7455,474,18,77,260,43,68,8,F
605111,85.40646,0,Rayapudupakkam,Villupuram,Villupuram,12.0076,79.7878,474,18,77,260,43,68,8,F
605201,85.38217,0,Konalur,Villupuram,Villupuram,12.1326,79.3764,392,60,81,7,82,135,27,M
605202,85.32158,0,Porur,Villupuram,Villupuram,12.0486,79.3882,392,60,81,7,82,135,27,M
605203,85.31273,0,Brahmadesam,Villupuram,Villupuram,12.1172,79.4799,474,18,77,260,43,68,8,F
605301,85.25247,0,Kanai,Villupuram,Villupuram,11.9537,79.417,392,60,81,7,82,135,27,M
605302,85.18904,0,Teli,Villupuram,Villupuram,11.9221,79.3986,392,60,81,7,82,135,27,M
605401,85.159,0,Maragadhapuram,Villupuram,Viluppuram,11.8541,79.3985,392,60,81,7,82,135,27,M
605402,85.11882,0,Kakkanur,Villupuram,Villupuram,12.0298,79.3879,474,18,77,260,43,68,8,F
605501,85.0443,0,Vakkur,Villupuram,Tindivanam,11.9818,79.5769,392,60,81,7,82,135,27,M
605502,84.98405,0,Valudavur,Villupuram,Villupuram,12.3081,79.7056,474,18,77,260,43,68,8,F
605601,84.96397,0,Ayyur Agaram,Villupuram,Villupuram,11.9765,79.5053,474,18,77,260,43,68,8,F
605602,84.90789,0,Kilperumbakkam,Villupuram,Viluppuram,11.9359,79.5152,392,60,81,7,82,135,27,M
605651,84.87864,0,Pidaripattu,Villupuram,Villupuram,12.1346,79.5016,474,18,77,260,43,68,8,F
605652,84.82281,0,Vikravandi,Villupuram,Viluppuram,12.0369,79.546,474,18,77,260,43,68,8,F
605701,84.74422,0,Kandachipuram,Villupuram,Tirukkoyilur,12.0359,79.2989,392,60,81,7,82,135,27,M
605751,84.65541,0,Ariyur (Villupuram),Villupuram,Tirukkoyilur,11.8813,79.152,392,60,81,7,82,135,27,M
605752,84.59779,0,Devanur,Villupuram,Tirukkoyilur,11.9915,79.2122,474,18,77,260,43,68,8,F
605754,84.55858,0,Manalurpet,Villupuram,Tirukkoyilur,12.0079,79.0918,392,60,81,7,82,135,27,M
605755,84.51048,0,Kadaganur,Villupuram,Tirukkoyilur,11.9834,79.2632,392,60,81,7,82,135,27,M
605756,84.47635,0,Kottamarudur,Villupuram,Tirukkoyilur,11.9956,79.1951,474,18,77,260,43,68,8,F
605757,84.45391,0,Tirukkoyilur Bazaar,Villupuram,Tirukkoyilur,11.9448,79.2086,392,60,81,7,82,135,27,M
605758,84.4521,0,Virapandi,Villupuram,Tirukkoyilur,12.0477,79.2172,392,60,81,7,82,135,27,M
605759,84.44447,0,Manampoondi,Villupuram,Tirukkoyilur,11.9448,79.2086,392,60,81,7,82,135,27,M
605766,84.44032,0,Karadi,Villupuram,Tirukkoyilur,11.9599,79.1656,392,60,81,7,82,135,27,M
605801,84.36836,0,Endal,Villupuram,Tirukkoyilur,11.9099,79.0177,474,18,77,260,43,68,8,F
605802,84.31187,0,Elayanarkuppam,Villupuram,Tirukkoyilur,11.9811,79.0209,392,60,81,7,82,135,27,M
605803,84.27334,0,T  . Pudupalayam,Villupuram,Tirukkoyilur,11.9488,79.0072,392,60,81,7,82,135,27,M
606102,84.21761,0,Pandur,Villupuram,Ulundurpet,11.7314,79.286,474,18,77,260,43,68,8,F
606104,84.14474,0,Mukhasaparur,Villupuram,Ulundurpettai,11.6046,79.2628,392,60,81,7,82,135,27,M
606107,84.14211,0,Madiyanur,Villupuram,Ulundurpet,11.6758,79.3449,392,60,81,7,82,135,27,M
606115,84.05511,0,Padur,Villupuram,Ulundurpet,11.7373,79.3389,474,18,77,260,43,68,8,F
606201,84.02959,0,Vettiperumalagaram,Villupuram,Kallakurichi,11.5343,78.7851,392,60,81,7,82,135,27,M
606202,83.90428,0,Kallakurichi H.O,Villupuram,Kallakurichi,11.6918,78.8923,474,18,77,260,43,68,8,F
606203,83.89541,0,Virugavur,Villupuram,Kallakurichi,11.6866,79.0479,474,18,77,260,43,68,8,F
606204,83.8426,0,Olagiyanallur,Villupuram,Kallakurichi,11.6204,78.9699,392,60,81,7,82,135,27,M
606205,83.75771,0,Munivalai,Villupuram,Sankarapuram,11.8427,79.1071,474,18,77,260,43,68,8,F
606206,83.69694,0,Vilakkur,Villupuram,Kallakurichi,11.7163,79.0806,392,60,81,7,82,135,27,M
606207,83.62176,0,Manmalai,Villupuram,Kallakurichi,11.8263,78.8489,474,18,77,260,43,68,8,F
606208,83.52832,0,Murarbad,Villupuram,Sankapuram,11.8257,78.9471,474,18,77,260,43,68,8,F
606209,83.49014,0,Uppur,Villupuram,Kallakurichi,11.7268,78.6499,392,60,81,7,82,135,27,M
606213,83.41483,0,Siruvangur,Villupuram,Kallakkurichi,11.7524,78.9779,474,18,77,260,43,68,8,F
606301,83.31751,0,Pakkampadi,Villupuram,Kallakurichi,11.5542,78.8371,392,60,81,7,82,135,27,M
606305,83.26071,0,Tiruppayar,Villupuram,Ulundurpet,11.6525,79.2045,474,18,77,260,43,68,8,F
606401,83.20625,0,Arasampattu,Villupuram,Sankarapuram,11.9734,79.2921,474,18,77,260,43,68,8,F
606402,83.14325,0,Rangappanur,Villupuram,Sankarapuram,11.967,78.8843,392,60,81,7,82,135,27,M
607101,83.05936,0,Somasipalayam,Villupuram,Panruti,11.9033,79.1522,474,18,77,260,43,68,8,F
607107,83.05074,0,Semmar,Villupuram,Ulundurpet,11.8814,79.4075,474,18,77,260,43,68,8,F
607201,82.99837,0,Periyakurukkai,Villupuram,Ulundurpet,11.8167,79.2088,474,18,77,260,43,68,8,F
607202,82.96745,0,Elavanasur,Villupuram,Ulundurpettai,11.7083,79.2291,474,18,77,260,43,68,8,F
607203,82.94875,0,Gramam,Villupuram,Tirukkoyilur,11.8497,79.4032,392,60,81,7,82,135,27,M
607204,82.89832,0,Sendamangalam,Villupuram,Ulundurpet,11.7431,79.379,392,60,81,7,82,135,27,M
607209,82.81705,0,Manakuppam,Villupuram,Tirukkoyilur,11.8556,79.3224,474,18,77,260,43,68,8,F
607805,82.78745,0,Odappankuppam,Villupuram,Panruti,11.6693,79.4241,474,18,77,260,43,68,8,F
621110,82.78162,0,Veppadi,Salem,Gangavalli,11.3824,78.6454,360,59,100,5,99,66,31,M
636001,82.77428,0,Devendrapuram,Salem,Salem,11.6741,78.2221,360,59,100,5,99,66,31,M
636002,82.70997,0,Shevapet,Salem,Salem,11.3712,78.0893,360,59,100,5,99,66,31,M
